ward_name,forecast,tier,officers_per_shift,month_num
Town Ward,7.890201,Very High,17,7
Church Street Ward,7.8897686,Very High,17,7
Nunhead & Queen's Road Ward,7.8590837,Very High,17,7
Penge & Cator Ward,7.835467,Very High,17,7
Streatham St. Leonard's Ward,7.8065295,Very High,17,7
Willesden Green Ward,7.783458,Very High,17,7
Waddon Ward,7.7753973,Very High,17,7
Campden Ward,7.7648315,Very High,17,7
West Finchley Ward,7.7456517,Very High,17,7
South Richmond Ward,7.740518,Very High,17,7
South Hampstead Ward,7.732677,Very High,17,7
South Acton Ward,7.715982,Very High,17,7
Leyton Ward,7.6422114,Very High,17,7
Woolwich Arsenal Ward,7.6391563,Very High,17,7
Earl's Court Ward,7.633772,Very High,17,7
Roundwood Ward,7.62527,Very High,17,7
Old Kent Road Ward,7.6251163,Very High,17,7
Welsh Harp Ward,7.6224613,Very High,17,7
Holloway Ward,7.6210866,Very High,17,7
Maida Vale Ward,7.6049023,Very High,17,7
Enfield Lock Ward,7.5985646,Very High,17,7
Sydenham Ward,7.5729456,Very High,17,7
Tottenham Central Ward,7.5721784,Very High,17,7
St. Mary's & St. James' Ward,7.5651746,Very High,17,7
West Hendon Ward,7.5455847,Very High,17,7
Little Venice Ward,7.5385327,Very High,17,7
Haselbury Ward,7.526001,Very High,17,7
Ponders End Ward,7.519773,Very High,17,7
Wood End Ward,7.486746,High,9,7
Selhurst Ward,7.4608426,High,9,7
Addiscombe West Ward,7.45215,High,9,7
Courtfield Ward,7.4356894,High,9,7
Peckham Ward,7.4345956,High,9,7
St. Paul's Cray Ward,7.4169903,High,9,7
Greenwich Park Ward,7.4141803,High,9,7
North Bermondsey Ward,7.393605,High,9,7
Shaftesbury & Queenstown Ward,7.353151,High,9,7
Redcliffe Ward,7.281251,High,9,7
Goodmayes Ward,7.272971,High,9,7
Lower Edmonton Ward,7.258715,High,9,7
Golborne Ward,7.2528543,High,9,7
Perivale Ward,7.2508345,High,9,7
Hanger Hill Ward,7.2394934,High,9,7
Harringay Ward,7.2053657,High,9,7
Bow West Ward,7.1906204,High,9,7
Purley & Woodcote Ward,7.184357,High,9,7
Mildmay Ward,7.181921,High,9,7
South Woodford Ward,7.176019,High,9,7
Lavender Ward,7.105779,High,9,7
Palmers Green Ward,7.097288,High,9,7
St. Pancras & Somers Town Ward,7.0317383,High,9,7
South Tottenham Ward,7.0179467,High,9,7
Camden Town Ward,7.014383,High,9,7
Faraday Ward,6.9515734,High,9,7
Whitewebbs Ward,6.935569,High,9,7
Knightsbridge & Belgravia Ward,6.9259005,High,9,7
Stanley Ward,6.917391,High,9,7
Perry Vale Ward,6.7943287,High,9,7
Clapham East Ward,6.7655373,High,9,7
Catford South Ward,6.7499247,High,9,7
Custom House Ward,6.7453623,High,9,7
Victoria Ward,6.7073717,High,9,7
Gospel Oak Ward,6.6681976,High,9,7
Vauxhall Ward,6.655563,High,9,7
Stockwell West & Larkhall Ward,6.6294975,High,9,7
East Greenwich Ward,6.601519,High,9,7
Chiswick Homefields Ward,6.566318,High,9,7
West Hampstead Ward,6.5584407,High,9,7
Fortune Green Ward,6.5476875,High,9,7
Hanwell Broadway Ward,6.5298095,High,9,7
St. James Ward,6.516118,High,9,7
St. Mary's Ward,6.492792,High,9,7
Falconbrook Ward,6.482788,High,9,7
Hornsey Ward,6.446572,High,9,7
West Green Ward,6.4464564,High,9,7
Highbury Ward,6.4278107,High,9,7
Brunswick Park Ward,6.3627234,High,9,7
Belsize Ward,6.3497567,High,9,7
Springfield Ward,6.3361535,High,9,7
Tottenham Hale Ward,6.3228793,High,9,7
Harrow Road Ward,6.320066,High,9,7
Brixton Windrush Ward,6.2998433,High,9,7
De Beauvoir Ward,6.299293,High,9,7
Shepherd's Bush Green Ward,6.282492,High,9,7
Kentish Town South Ward,6.261658,High,9,7
Clissold Ward,6.2431965,High,9,7
Oval Ward,6.2252007,High,9,7
Westbourne Ward,6.2241483,High,9,7
Cann Hall Ward,6.2202363,High,9,7
Walpole Ward,6.2192254,High,9,7
Hammersmith Broadway Ward,6.169879,High,9,7
Camberwell Green Ward,6.1667833,High,9,7
Blackwall & Cubitt Town Ward,6.127344,High,9,7
Haverstock Ward,6.1225386,High,9,7
Jubilee Ward,6.1214824,High,9,7
Plumstead & Glyndon Ward,6.106053,High,9,7
Ealing Common Ward,6.104973,High,9,7
Ealing Broadway Ward,6.1041665,High,9,7
St. Edward's Ward,6.0877023,High,9,7
Woolwich Common Ward,6.081445,High,9,7
Shadwell Ward,6.0567713,High,9,7
Brixton Rush Common Ward,6.05278,High,9,7
Osterley & Spring Grove Ward,6.0509076,High,9,7
West Putney Ward,6.0160036,High,9,7
Plaistow West & Canning Town East Ward,6.0117044,High,9,7
Syon & Brentford Lock Ward,6.008216,High,9,7
Grove Green Ward,6.002567,High,9,7
Hounslow West Ward,5.9953065,High,9,7
Knight's Hill Ward,5.917627,High,9,7
Bromley Town Ward,5.907074,High,9,7
White Hart Lane Ward,5.8953085,High,9,7
Garden Suburb Ward,5.868662,High,9,7
Evelyn Ward,5.8588576,High,9,7
Eastbury Ward,5.8578806,High,9,7
St. Dunstan's Ward,5.8425145,High,9,7
Pimlico North Ward,5.842511,High,9,7
Heston West Ward,5.8353753,High,9,7
Roxeth Ward,5.8316126,High,9,7
Plaistow South Ward,5.8174286,High,9,7
Barnsbury Ward,5.8123503,High,9,7
Royal Victoria Ward,5.8105,High,9,7
Abbey Wood Ward,5.8080716,High,9,7
Lewisham Central Ward,5.8014536,High,9,7
Goresbrook Ward,5.7995944,High,9,7
Totteridge & Woodside Ward,5.796309,High,9,7
High Street Ward,5.790429,High,9,7
Lee Green Ward,5.7903414,High,9,7
East Putney Ward,5.782698,High,9,7
Northbury Ward,5.763107,High,9,7
Beckenham Town & Copers Cope Ward,5.7408495,High,9,7
Bromley North Ward,5.7254014,High,9,7
Colindale South Ward,5.7095904,High,9,7
Goose Green Ward,5.6779566,High,9,7
Arsenal Ward,5.674204,High,9,7
Streatham Common & Vale Ward,5.666226,High,9,7
St. Mary Cray Ward,5.6654735,High,9,7
Downham Ward,5.658812,High,9,7
Crystal Palace & Anerley Ward,5.6404986,High,9,7
Leytonstone Ward,5.6150846,High,9,7
Mortlake & Barnes Common Ward,5.608896,High,9,7
Tufnell Park Ward,5.603594,High,9,7
Thornton Heath Ward,5.603317,High,9,7
Dulwich Wood Ward,5.593246,High,9,7
Stroud Green Ward,5.582355,High,9,7
Queensbury Ward,5.5822706,High,9,7
Kennington Ward,5.578126,High,9,7
Woodberry Down Ward,5.5759835,High,9,7
Wanstead Village Ward,5.575194,High,9,7
Chapel End Ward,5.565815,High,9,7
Canonbury Ward,5.563097,High,9,7
Bromley South Ward,5.562798,High,9,7
New Cross Gate Ward,5.547002,High,9,7
St. Katharine's & Wapping Ward,5.5397267,High,9,7
Clapham Park Ward,5.5380936,High,9,7
Crofton Park Ward,5.5307784,High,9,7
Plumstead Common Ward,5.5229077,High,9,7
Coningham Ward,5.5209055,High,9,7
Woodhouse Ward,5.513921,High,9,7
Beckton Ward,5.504817,High,9,7
Hoe Street Ward,5.503954,High,9,7
East Finchley Ward,5.495498,High,9,7
Loxford Ward,5.471327,High,9,7
Heston Central Ward,5.469453,High,9,7
Shacklewell Ward,5.4673305,High,9,7
Bush Hill Park Ward,5.454347,High,9,7
Southfield Ward,5.4514427,High,9,7
Hanworth Village Ward,5.4401355,Medium,6,7
Frognal Ward,5.436003,Medium,6,7
Seven Sisters Ward,5.4286666,Medium,6,7
Hounslow Central Ward,5.414648,Medium,6,7
Golders Green Ward,5.4139347,Medium,6,7
Bellingham Ward,5.409519,Medium,6,7
Tooting Bec Ward,5.4091167,Medium,6,7
Laycock Ward,5.387887,Medium,6,7
Valley Ward,5.362491,Medium,6,7
Northolt Mandeville Ward,5.3368154,Medium,6,7
Little Ilford Ward,5.317329,Medium,6,7
Caledonian Ward,5.3066807,Medium,6,7
Wandsworth Common Ward,5.305288,Medium,6,7
Hounslow Heath Ward,5.2792645,Medium,6,7
Holland Ward,5.239018,Medium,6,7
Bensham Manor Ward,5.2341347,Medium,6,7
Hampton Wick & South Teddington Ward,5.2155023,Medium,6,7
Harrow Weald Ward,5.202697,Medium,6,7
Furzedown Ward,5.197805,Medium,6,7
Fortis Green Ward,5.1958394,Medium,6,7
Belvedere Ward,5.1954093,Medium,6,7
Brentford East Ward,5.1896853,Medium,6,7
Queen's Park Ward,5.1887794,Medium,6,7
Roehampton Ward,5.181446,Medium,6,7
Greenford Broadway Ward,5.1803207,Medium,6,7
Pitshanger Ward,5.160327,Medium,6,7
Feltham West Ward,5.1544247,Medium,6,7
Clapham Common & Abbeville Ward,5.1339517,Medium,6,7
Walham Green Ward,5.1298437,Medium,6,7
Forest Ward,5.1289783,Medium,6,7
Barnet Vale Ward,5.126487,Medium,6,7
Kingston Town Ward,5.118802,Medium,6,7
Forest Hill Ward,5.1169515,Medium,6,7
Churchfields Ward,5.1162596,Medium,6,7
Larkswood Ward,5.114136,Medium,6,7
Belmore Ward,5.1124816,Medium,6,7
Harold Wood Ward,5.104473,Medium,6,7
Feltham North Ward,5.104171,Medium,6,7
King's Park Ward,5.0958824,Medium,6,7
Canning Town South Ward,5.08717,Medium,6,7
Orpington Ward,5.0810194,Medium,6,7
Abingdon Ward,5.0803914,Medium,6,7
South Norwood Ward,5.078587,Medium,6,7
Chiswick Riverside Ward,5.077573,Medium,6,7
West Ham Ward,5.072102,Medium,6,7
Bedfont Ward,5.0508137,Medium,6,7
Thamesfield Ward,5.045605,Medium,6,7
Northfield Ward,5.0416994,Medium,6,7
Crystal Palace & Upper Norwood Ward,5.032026,Medium,6,7
Cranford Ward,5.022108,Medium,6,7
Norbury & Pollards Hill Ward,4.999628,Medium,6,7
Sands End Ward,4.999391,Medium,6,7
Maryland Ward,4.9976683,Medium,6,7
Pembridge Ward,4.9901576,Medium,6,7
Nine Elms Ward,4.9860244,Medium,6,7
Brook Green Ward,4.9786267,Medium,6,7
East Ham South Ward,4.963166,Medium,6,7
Boleyn Ward,4.9532356,Medium,6,7
Fulham Reach Ward,4.9368863,Medium,6,7
Palace & Hurlingham Ward,4.92575,Medium,6,7
Heston East Ward,4.917541,Medium,6,7
Addiscombe East Ward,4.9104147,Medium,6,7
Blackheath Westcombe Ward,4.910276,Medium,6,7
West Drayton Ward,4.8999124,Medium,6,7
Bexleyheath Ward,4.8991446,Medium,6,7
Green Street East Ward,4.8948665,Medium,6,7
Thamesmead East Ward,4.8937793,Medium,6,7
Myatt's Fields Ward,4.8929234,Medium,6,7
Mottingham Ward,4.871357,Medium,6,7
Green Street West Ward,4.869371,Medium,6,7
Grove Park Ward,4.8648562,Medium,6,7
Alperton Ward,4.859349,Medium,6,7
St. Margarets & North Twickenham Ward,4.8534236,Medium,6,7
Barnhill Ward,4.840257,Medium,6,7
Mill Hill Ward,4.838046,Medium,6,7
Hermitage & Gardens Ward,4.83039,Medium,6,7
Arnos Grove Ward,4.804616,Medium,6,7
St. George's Ward,4.7983885,Medium,6,7
East Sheen Ward,4.7693076,Medium,6,7
West Kensington Ward,4.7637277,Medium,6,7
Primrose Hill Ward,4.74575,Medium,6,7
Valentines Ward,4.732338,Medium,6,7
New Malden Village Ward,4.7242827,Medium,6,7
South Croydon Ward,4.715307,Medium,6,7
Clock House Ward,4.7104278,Medium,6,7
Greenhill Ward,4.6918416,Medium,6,7
Munster Ward,4.679593,Medium,6,7
Brownswood Ward,4.6751084,Medium,6,7
Rush Green & Crowlands Ward,4.6747093,Medium,6,7
Addison Ward,4.664926,Medium,6,7
Plaistow North Ward,4.661012,Medium,6,7
Southbury Ward,4.652478,Medium,6,7
Aldborough Ward,4.652165,Medium,6,7
Cricket Green Ward,4.651004,Medium,6,7
Wimbledon Park Ward,4.650799,Medium,6,7
Royal Hospital Ward,4.640532,Medium,6,7
Fulham Town Ward,4.632565,Medium,6,7
Kenton Ward,4.6292953,Medium,6,7
Streatham Hill West & Thornton Ward,4.6247334,Medium,6,7
Kentish Town North Ward,4.6167936,Medium,6,7
Bullsmoor Ward,4.613495,Medium,6,7
Wembley Park Ward,4.5940137,Medium,6,7
Telegraph Hill Ward,4.5879307,Medium,6,7
East Barnet Ward,4.586416,Medium,6,7
Whalebone Ward,4.57668,Medium,6,7
Colham & Cowley Ward,4.55934,Medium,6,7
Cazenove Ward,4.5564194,Medium,6,7
Central Greenford Ward,4.552406,Medium,6,7
Dulwich Village Ward,4.5426307,Medium,6,7
Stanmore Ward,4.5300484,Medium,6,7
Northolt West End Ward,4.52672,Medium,6,7
Chelsea Riverside Ward,4.5113797,Medium,6,7
Rotherhithe Ward,4.508656,Medium,6,7
Longthornton Ward,4.5035524,Medium,6,7
Bromley Common & Holwood Ward,4.482237,Medium,6,7
Valence Ward,4.474077,Medium,6,7
West Dulwich Ward,4.470577,Medium,6,7
Wembley Hill Ward,4.444228,Medium,6,7
Vincent Square Ward,4.443927,Medium,6,7
Stockwell East Ward,4.4365726,Medium,6,7
Chislehurst Ward,4.424631,Medium,6,7
North Richmond Ward,4.421864,Medium,6,7
Manor Park Ward,4.4192753,Medium,6,7
North Greenford Ward,4.4188504,Medium,6,7
Colliers Wood Ward,4.4182253,Medium,6,7
Notting Dale Ward,4.412669,Medium,6,7
Yiewsley Ward,4.396052,Medium,6,7
Stepney Green Ward,4.3942366,Medium,6,7
North Hanwell Ward,4.3807135,Medium,6,7
Newington Ward,4.378126,Medium,6,7
South Balham Ward,4.369718,Medium,6,7
Southall Broadway Ward,4.366235,Medium,6,7
Barkingside Ward,4.359699,Medium,6,7
Canning Town North Ward,4.352434,Medium,6,7
Selsdon & Addington Village Ward,4.352116,Medium,6,7
Hampstead Town Ward,4.3487024,Medium,6,7
Mawneys Ward,4.3280816,Medium,6,7
Fullwell Ward,4.3266425,Medium,6,7
St. Martin's Ward,4.3221226,Medium,6,7
Brentford West Ward,4.309194,Low,3,7
Lillie Ward,4.3048015,Low,3,7
Fulwell & Hampton Hill Ward,4.299736,Low,3,7
William Morris Ward,4.283054,Low,3,7
Havering-atte-Bower Ward,4.247949,Low,3,7
Southgate Ward,4.247239,Low,3,7
Barking Riverside Ward,4.241703,Low,3,7
Wall End Ward,4.221728,Low,3,7
Muswell Hill Ward,4.201322,Low,3,7
Gascoigne Ward,4.156289,Low,3,7
Edgwarebury Ward,4.147963,Low,3,7
Sutton Central Ward,4.146082,Low,3,7
Headstone Ward,4.138081,Low,3,7
Limehouse Ward,4.1296053,Low,3,7
Kingsbury Ward,4.128026,Low,3,7
Carterhatch Ward,4.1237774,Low,3,7
Rainham & Wennington Ward,4.12267,Low,3,7
Northcote Ward,4.114191,Low,3,7
Whetstone Ward,4.104813,Low,3,7
Erith Ward,4.0815897,Low,3,7
Sutton South Ward,4.0620213,Low,3,7
Surrey Docks Ward,4.0525274,Low,3,7
Ruislip Ward,4.042802,Low,3,7
Barnes Ward,4.0374327,Low,3,7
Hounslow East Ward,4.0269713,Low,3,7
Greenwich Creekside Ward,4.010474,Low,3,7
Trinity Ward,4.0062685,Low,3,7
Hampton North Ward,3.9965026,Low,3,7
Kidbrooke Village & Sutcliffe Ward,3.996134,Low,3,7
South Ruislip Ward,3.9957352,Low,3,7
Woolwich Dockyard Ward,3.9933248,Low,3,7
Ravenscourt Ward,3.992767,Low,3,7
Eltham Page Ward,3.9852185,Low,3,7
Upminster Ward,3.9845967,Low,3,7
Petts Wood & Knoll Ward,3.975641,Low,3,7
Marlborough Ward,3.9517372,Low,3,7
Cockfosters Ward,3.9451172,Low,3,7
Highfield Ward,3.9443493,Low,3,7
Pinner Ward,3.9414926,Low,3,7
Eltham Town & Avery Hill Ward,3.9357476,Low,3,7
"Ham, Petersham & Richmond Riverside Ward",3.8841527,Low,3,7
Higham Hill Ward,3.87266,Low,3,7
Alexandra Park Ward,3.8630712,Low,3,7
Ridgeway Ward,3.849823,Low,3,7
Grange Park Ward,3.8491857,Low,3,7
Slade Green & Northend Ward,3.8381636,Low,3,7
St. Andrew's Ward,3.8184779,Low,3,7
Dormers Wells Ward,3.81382,Low,3,7
Parsloes Ward,3.788121,Low,3,7
St. Ann's Ward,3.7787533,Low,3,7
Kew Ward,3.7775803,Low,3,7
Twickenham Riverside Ward,3.7646825,Low,3,7
Figge's Marsh Ward,3.7636867,Low,3,7
Crook Log Ward,3.7602775,Low,3,7
St. Alban's Ward,3.7586696,Low,3,7
Harrow on the Hill Ward,3.754235,Low,3,7
Parsons Green & Sandford Ward,3.7478743,Low,3,7
Clayhall Ward,3.7353146,Low,3,7
Isleworth Ward,3.7339253,Low,3,7
Avonmore Ward,3.7301874,Low,3,7
Grove Ward,3.7260563,Low,3,7
Lady Margaret Ward,3.7162557,Low,3,7
Teddington Ward,3.7095363,Low,3,7
Hounslow South Ward,3.6815534,Low,3,7
Hanworth Park Ward,3.6636386,Low,3,7
Pimlico South Ward,3.642626,Low,3,7
Wallington South Ward,3.6308393,Low,3,7
West Wickham Ward,3.6274366,Low,3,7
Beam Park Ward,3.626583,Low,3,7
Wealdstone South Ward,3.6260173,Low,3,7
Fairlop Ward,3.6244013,Low,3,7
Charlton Village & Riverside Ward,3.6169245,Low,3,7
Elm Park Ward,3.6090872,Low,3,7
Mayesbrook Ward,3.6037447,Low,3,7
Wembley Central Ward,3.598795,Low,3,7
Chadwell Heath Ward,3.5978463,Low,3,7
Kelsey & Eden Park Ward,3.592156,Low,3,7
Heathfield Ward,3.5874715,Low,3,7
Falconwood & Welling Ward,3.5815766,Low,3,7
High Barnet Ward,3.5606878,Low,3,7
Eastcote Ward,3.559081,Low,3,7
Centenary Ward,3.5519757,Low,3,7
Peckham Rye Ward,3.5326288,Low,3,7
Norland Ward,3.5316608,Low,3,7
Shirley North Ward,3.5216873,Low,3,7
Yeading Ward,3.5027983,Low,3,7
Norbury Park Ward,3.4791381,Low,3,7
St. Helen's Ward,3.476541,Low,3,7
Colindale North Ward,3.4655516,Low,3,7
Streatham Hill East Ward,3.4576852,Low,3,7
East Wickham Ward,3.455418,Low,3,7
Mayfield Ward,3.4387548,Low,3,7
West Twickenham Ward,3.4239078,Low,3,7
Camden Square Ward,3.4238873,Low,3,7
West Heath Ward,3.4201512,Low,3,7
Hylands & Harrow Lodge Ward,3.4162583,Low,3,7
Northwood Ward,3.4079697,Low,3,7
Sidcup Ward,3.405198,Low,3,7
Graveney Ward,3.4019573,Low,3,7
South Twickenham Ward,3.39597,Low,3,7
Cranbrook Ward,3.3853335,Low,3,7
Bickley & Sundridge Ward,3.3813677,Low,3,7
Stamford Hill West Ward,3.3694022,Low,3,7
Winchmore Hill Ward,3.3570173,Low,3,7
Bowes Ward,3.3559122,Low,3,7
Champion Hill Ward,3.337323,Low,3,7
Plaistow Ward,3.3299875,Low,3,7
Pinner South Ward,3.322488,Low,3,7
Wanstead Park Ward,3.317482,Low,3,7
Crayford Ward,3.312888,Low,3,7
Squirrels Heath Ward,3.303131,Low,3,7
Beddington Ward,3.286831,Low,3,7
Chadwell Ward,3.2796302,Low,3,7
Longbridge Ward,3.2777271,Low,3,7
Hampton Ward,3.2701552,Low,3,7
Northwood Hills Ward,3.2489884,Low,3,7
New Southgate Ward,3.2229326,Low,3,7
White City Ward,3.2206283,Low,3,7
Sutton West & East Cheam Ward,3.201102,Low,3,7
Dalgarno Ward,3.1952589,Low,3,7
Newbury Ward,3.186169,Low,3,7
Southfields Ward,3.1840677,Low,3,7
Bounds Green Ward,3.181125,Low,3,7
Canons Ward,3.1556735,Low,3,7
Wealdstone North Ward,3.1463666,Low,3,7
Raynes Park Ward,3.1302142,Low,3,7
Poplar Ward,3.1181688,Low,3,7
Park Hill & Whitgift Ward,3.1141915,Low,3,7
Shooters Hill Ward,3.089579,Low,3,7
West Thamesmead Ward,3.069225,Low,3,7
Gipsy Hill Ward,3.061251,Low,3,7
Wormholt Ward,3.058913,Low,3,7
West Hill Ward,3.0577183,Low,3,7
Sanderstead Ward,3.0488584,Low,3,7
Queen's Gate Ward,3.0479774,Low,3,7
Hainault Ward,3.0309923,Low,3,7
St. Helier West Ward,3.0217535,Low,3,7
Markhouse Ward,2.9864228,Low,3,7
Lavender Fields Ward,2.980902,Very Low,1,7
Forest Gate North Ward,2.9719355,Very Low,1,7
Seven Kings Ward,2.9438522,Very Low,1,7
Surbiton Hill Ward,2.9368615,Very Low,1,7
Kidbrooke Park Ward,2.9330926,Very Low,1,7
Norbiton Ward,2.93196,Very Low,1,7
Endlebury Ward,2.9273014,Very Low,1,7
Marshalls & Rise Park Ward,2.9272687,Very Low,1,7
South Hornchurch Ward,2.8813338,Very Low,1,7
Wood Street Ward,2.8738894,Very Low,1,7
Northwick Park Ward,2.8319037,Very Low,1,7
Hatch Lane & Highams Park North Ward,2.8186338,Very Low,1,7
Clementswood Ward,2.8080592,Very Low,1,7
Hatch End Ward,2.8038616,Very Low,1,7
Shortlands & Park Langley Ward,2.7924762,Very Low,1,7
Southall West Ward,2.7736583,Very Low,1,7
St. Mark's & Seething Wells Ward,2.7714005,Very Low,1,7
New Addington South Ward,2.743727,Very Low,1,7
Farnborough & Crofton Ward,2.7433753,Very Low,1,7
Monkhams Ward,2.6748648,Very Low,1,7
"Mottingham, Coldharbour & New Eltham Ward",2.6724014,Very Low,1,7
Wendell Park Ward,2.665728,Very Low,1,7
Royal Albert Ward,2.661051,Very Low,1,7
Wimbledon Town & Dundonald Ward,2.6396847,Very Low,1,7
Thamesmead Moorings Ward,2.6335368,Very Low,1,7
Upper Walthamstow Ward,2.6272886,Very Low,1,7
Whitton Ward,2.6252804,Very Low,1,7
Streatham Wells Ward,2.6158967,Very Low,1,7
Hillingdon East Ward,2.6121275,Very Low,1,7
St. Helier Ward,2.5935004,Very Low,1,7
Hale End & Highams Park South Ward,2.5832775,Very Low,1,7
Carshalton South & Clockhouse Ward,2.5706196,Very Low,1,7
Ickenham & South Harefield Ward,2.569953,Very Low,1,7
South Beddington & Roundshaw Ward,2.5585349,Very Low,1,7
The Wrythe Ward,2.5473857,Very Low,1,7
Beam Ward,2.5457242,Very Low,1,7
Wallington North Ward,2.5386112,Very Low,1,7
Middle Park & Horn Park Ward,2.5363913,Very Low,1,7
Dulwich Hill Ward,2.5252492,Very Low,1,7
Carshalton Central Ward,2.5185468,Very Low,1,7
Becontree Ward,2.511602,Very Low,1,7
St. Mary's & St. James Ward,2.4995725,Very Low,1,7
Charville Ward,2.46944,Very Low,1,7
Cathall Ward,2.4545624,Very Low,1,7
Charlton Hornfair Ward,2.4520247,Very Low,1,7
West Barnes Ward,2.4447281,Very Low,1,7
Plashet Ward,2.4113798,Very Low,1,7
Cheam Ward,2.3948188,Very Low,1,7
Hayes & Coney Hall Ward,2.3798833,Very Low,1,7
Preston Ward,2.3705778,Very Low,1,7
Hillside Ward,2.3664489,Very Low,1,7
Selsdon Vale & Forestdale Ward,2.35308,Very Low,1,7
Purley Oaks & Riddlesdown Ward,2.334962,Very Low,1,7
Chingford Green Ward,2.3240952,Very Low,1,7
Sudbury Ward,2.300878,Very Low,1,7
Pollards Hill Ward,2.279155,Very Low,1,7
Eltham Park & Progress Ward,2.244867,Very Low,1,7
Island Gardens Ward,2.2327907,Very Low,1,7
Barnehurst Ward,2.2150435,Very Low,1,7
Eastbrook & Rush Green Ward,2.209273,Very Low,1,7
Tokyngton Ward,2.2040164,Very Low,1,7
Sutton North Ward,2.1824327,Very Low,1,7
Northumberland Heath Ward,2.177377,Very Low,1,7
Biggin Hill Ward,2.137042,Very Low,1,7
Thames View Ward,2.1318288,Very Low,1,7
Heath Ward,2.1189194,Very Low,1,7
Darwin Ward,2.0842323,Very Low,1,7
Rayners Lane Ward,2.077531,Very Low,1,7
Farringdon Without Ward,2.0562735,Very Low,1,7
Underhill Ward,2.0518932,Very Low,1,7
Tolworth Ward,2.0423138,Very Low,1,7
Ravensbury Ward,2.0255547,Very Low,1,7
Kingston Gate Ward,2.0219731,Very Low,1,7
Coombe Hill Ward,2.0198789,Very Low,1,7
Hillingdon West Ward,1.9951744,Very Low,1,7
Oakwood Ward,1.988248,Very Low,1,7
Alibon Ward,1.9870262,Very Low,1,7
West Harrow Ward,1.9859169,Very Low,1,7
Coulsdon Town Ward,1.9699726,Very Low,1,7
Coombe Vale Ward,1.9585643,Very Low,1,7
Blendon & Penhill Ward,1.9537933,Very Low,1,7
Kenley Ward,1.9209796,Very Low,1,7
Canbury Gardens Ward,1.9134288,Very Low,1,7
New Addington North Ward,1.8509489,Very Low,1,7
Stonecot Ward,1.8274075,Very Low,1,7
Emerson Park Ward,1.818437,Very Low,1,7
Merton Park Ward,1.8004287,Very Low,1,7
Green Lane & St. James Ward,1.7940054,Very Low,1,7
Roxbourne Ward,1.7872635,Very Low,1,7
Cannon Hill Ward,1.7758467,Very Low,1,7
Lower Morden Ward,1.7346716,Very Low,1,7
Shirley South Ward,1.7182529,Very Low,1,7
North Cheam Ward,1.7011416,Very Low,1,7
Worcester Park North Ward,1.6920644,Very Low,1,7
Cranham Ward,1.6743474,Very Low,1,7
Chessington South & Malden Rushett Ward,1.6654246,Very Low,1,7
Hackbridge Ward,1.6618211,Very Low,1,7
Kenton West Ward,1.6617754,Very Low,1,7
Motspur Park & Old Malden East Ward,1.6540667,Very Low,1,7
St. Helier East Ward,1.6517819,Very Low,1,7
Chelsfield Ward,1.6483792,Very Low,1,7
Ruislip Manor Ward,1.6223407,Very Low,1,7
Old Coulsdon Ward,1.5610459,Very Low,1,7
Kenton East Ward,1.5583335,Very Low,1,7
Hook & Chessington North Ward,1.5582607,Very Low,1,7
Farringdon Within Ward,1.5348408,Very Low,1,7
King George's & Sunray Ward,1.5105797,Very Low,1,7
Blackfen & Lamorbey Ward,1.4725382,Very Low,1,7
Alexandra Ward,1.4541856,Very Low,1,7
Old Malden Ward,1.4398751,Very Low,1,7
Tudor Ward,1.4324743,Very Low,1,7
