ward_name,forecast,tier,officers_per_shift,month_num
Endlebury Ward,3.9149218,Very Low,1,1
Sudbury Ward,3.8659568,Very Low,1,1
Blackfen & Lamorbey Ward,3.8569715,Very Low,1,1
Farnborough & Crofton Ward,3.8468776,Very Low,1,1
Eltham Park & Progress Ward,3.823382,Very Low,1,1
Wormholt Ward,3.8109353,Very Low,1,1
Surbiton Hill Ward,3.803716,Very Low,1,1
Tolworth Ward,3.7822978,Very Low,1,1
Pimlico South Ward,3.7484143,Very Low,1,1
West Barnes Ward,3.742909,Very Low,1,1
Coombe Vale Ward,3.7184608,Very Low,1,1
Thames View Ward,3.718099,Very Low,1,1
Ravensbury Ward,3.7132113,Very Low,1,1
Falconwood & Welling Ward,3.7130873,Very Low,1,1
Heath Ward,3.7082806,Very Low,1,1
Crook Log Ward,3.694933,Very Low,1,1
Thamesmead Moorings Ward,3.6704056,Very Low,1,1
The Wrythe Ward,3.6377614,Very Low,1,1
Belmont Ward (E05013542),3.63687,Very Low,1,1
Carshalton South & Clockhouse Ward,3.62927,Very Low,1,1
Ruislip Manor Ward,3.6227176,Very Low,1,1
Roxbourne Ward,3.6123052,Very Low,1,1
Blendon & Penhill Ward,3.5808644,Very Low,1,1
Clementswood Ward,3.5787687,Very Low,1,1
Hillingdon West Ward,3.5105019,Very Low,1,1
Belmont Ward (E05013755),3.5009372,Very Low,1,1
South Beddington & Roundshaw Ward,3.4923763,Very Low,1,1
Kenton West Ward,3.4836159,Very Low,1,1
Selsdon & Addington Village Ward,3.4791915,Very Low,1,1
Lower Morden Ward,3.429557,Very Low,1,1
St. Mary's & St. James Ward,3.423466,Very Low,1,1
Wembley Park Ward,3.4155228,Very Low,1,1
North Cheam Ward,3.3989072,Very Low,1,1
Beam Park Ward,3.397971,Very Low,1,1
Stonecot Ward,3.396509,Very Low,1,1
Wealdstone South Ward,3.3961084,Very Low,1,1
St. Mark's & Seething Wells Ward,3.3642406,Very Low,1,1
Wandle Ward (E05013826),3.3570356,Very Low,1,1
Kidbrooke Village & Sutcliffe Ward,3.3488088,Very Low,1,1
Rayners Lane Ward,3.3273413,Very Low,1,1
Cranham Ward,3.2874012,Very Low,1,1
Lavender Fields Ward,3.2717295,Very Low,1,1
St. Alban's Ward,3.2691581,Very Low,1,1
Northumberland Heath Ward,3.267489,Very Low,1,1
Kingston Gate Ward,3.2589173,Very Low,1,1
Tokyngton Ward,3.2588303,Very Low,1,1
Kenley Ward,3.256534,Very Low,1,1
Green Lane & St. James Ward,3.237583,Very Low,1,1
Eastbrook & Rush Green Ward,3.1921186,Very Low,1,1
Plashet Ward,3.1845517,Very Low,1,1
West Heath Ward,3.0421383,Very Low,1,1
Hillside Ward,3.0062547,Very Low,1,1
North Harrow Ward,2.972415,Very Low,1,1
St. Helier East Ward,2.9672928,Very Low,1,1
Canbury Gardens Ward,2.9203699,Very Low,1,1
Sutton West & East Cheam Ward,2.8654315,Very Low,1,1
New Addington North Ward,2.824005,Very Low,1,1
Southall West Ward,2.8093162,Very Low,1,1
Darwin Ward,2.7726023,Very Low,1,1
Park Hill & Whitgift Ward,2.7474883,Very Low,1,1
West Harrow Ward,2.7354722,Very Low,1,1
Nine Elms Ward,2.6986992,Very Low,1,1
Tudor Ward,2.6903827,Very Low,1,1
Hook & Chessington North Ward,2.687916,Very Low,1,1
Barnehurst Ward,2.6386533,Very Low,1,1
Worcester Park North Ward,2.6065733,Very Low,1,1
Old Coulsdon Ward,2.5999484,Very Low,1,1
Hackbridge Ward,2.590397,Very Low,1,1
King George's & Sunray Ward,2.5836575,Very Low,1,1
Old Malden Ward,2.5820212,Very Low,1,1
Worcester Park South Ward,2.3677726,Very Low,1,1
Emerson Park Ward,2.2925975,Very Low,1,1
Farringdon Without Ward,2.2488413,Very Low,1,1
Motspur Park & Old Malden East Ward,2.2328932,Very Low,1,1
Selsdon Vale & Forestdale Ward,2.2220728,Very Low,1,1
Longlands Ward,2.201213,Very Low,1,1
Harefield Village Ward,2.1944723,Very Low,1,1
Farringdon Within Ward,2.1636326,Very Low,1,1
Alexandra Ward,2.1633515,Very Low,1,1
Castle Baynard Ward,2.013027,Very Low,1,1
Hacton Ward,1.9795972,Very Low,1,1
Berrylands Ward,1.8839433,Very Low,1,1
Biggin Hill Ward,1.8005325,Very Low,1,1
Chessington South & Malden Rushett Ward,1.7587425,Very Low,1,1
Bishopsgate Ward,1.6957978,Very Low,1,1
Tower Ward,1.6301221,Very Low,1,1
Aldgate Ward,1.2345802,Very Low,1,1
Cripplegate Ward,0.7485851,Very Low,1,1
Coleman Street Ward,0.66077745,Very Low,1,1
Cordwainer Ward,0.63333905,Very Low,1,1
Bridge Ward (E05009294),0.58598566,Very Low,1,1
Vintry Ward,0.5736119,Very Low,1,1
Portsoken Ward,0.5287181,Very Low,1,1
Cheap Ward,0.50936496,Very Low,1,1
Dowgate Ward,0.47257125,Very Low,1,1
Aldersgate Ward,0.4423013,Very Low,1,1
Queenhithe Ward,0.4288438,Very Low,1,1
Cornhill Ward,0.3247356,Very Low,1,1
Broad Street Ward,0.3247356,Very Low,1,1
Lime Street Ward,0.3247356,Very Low,1,1
Candlewick Ward,0.3247356,Very Low,1,1
Langbourn Ward,0.3247356,Very Low,1,1
Walbrook Ward,0.3247356,Very Low,1,1
Bread Street Ward,0.3247356,Very Low,1,1
Bassishaw Ward,0.28663275,Very Low,1,1
Billingsgate Ward,0.20313841,Very Low,1,1
West End Ward,41.63012,Very High,18,2
St. James's Ward,22.184835,Very High,18,2
Marylebone Ward,20.939026,Very High,18,2
Bloomsbury Ward,19.863588,Very High,17,2
Hoxton East & Shoreditch Ward,18.30157,Very High,17,2
Holborn & Covent Garden Ward,17.810537,Very High,17,2
Childs Hill Ward,17.210667,Very High,17,2
Fairfield Ward,16.137774,Very High,17,2
Bethnal Green West Ward,15.707329,Very High,17,2
Stonebridge Ward,15.196166,Very High,17,2
Lancaster Gate Ward,15.156092,Very High,17,2
Deptford Ward,14.97879,Very High,17,2
Rushey Green Ward,14.8721075,Very High,17,2
Hendon Ward,14.76788,Very High,17,2
Borough & Bankside Ward,14.125737,Very High,17,2
Spitalfields & Banglatown Ward,14.019426,Very High,17,2
Hyde Park Ward,14.009516,Very High,17,2
Bow East Ward,13.988375,Very High,17,2
London Bridge & West Bermondsey Ward,13.899195,Very High,17,2
Bayswater Ward,13.370764,Very High,17,2
Whitechapel Ward,13.204526,Very High,17,2
Dollis Hill Ward,12.633146,Very High,17,2
London Fields Ward,12.437284,Very High,17,2
Mile End Ward,12.118506,Very High,17,2
Queens Park Ward,12.092678,Very High,17,2
Lansbury Ward,12.08342,Very High,17,2
Finchley Church End Ward,12.052657,Very High,17,2
Bethnal Green East Ward,11.994257,Very High,17,2
Brixton Acre Lane Ward,11.983297,Very High,17,2
Northumberland Park Ward,11.951456,Very High,17,2
Weavers Ward,11.80792,Very High,17,2
Bunhill Ward,11.656602,Very High,17,2
Clerkenwell Ward,11.486661,Very High,17,2
Clapham Town Ward,11.481328,Very High,17,2
Brimsdown Ward,11.4279175,Very High,17,2
Edmonton Green Ward,11.408196,Very High,17,2
Brockley Ward,11.371615,Very High,17,2
Finsbury Park Ward,11.140942,Very High,17,2
North Acton Ward,11.124341,Very High,17,2
Lea Bridge Ward (E05009380),11.09464,Very High,17,2
Kilburn Ward (E05013503),10.942353,Very High,17,2
Balham Ward,10.833385,Very High,17,2
Wandsworth Town Ward,10.768627,Very High,17,2
Penge & Cator Ward,10.711233,Very High,17,2
North Walworth Ward,10.618113,Very High,17,2
Rye Lane Ward,10.593211,Very High,17,2
Broad Green Ward,10.564028,Very High,17,2
Harlesden & Kensal Green Ward,10.510774,Very High,17,2
St. Mary Cray Ward,10.465751,Very High,17,2
Junction Ward,10.3546915,Very High,17,2
Dalston Ward,10.337785,Very High,17,2
Edgware Ward (E05013637),10.300784,Very High,17,2
Burnt Oak Ward,10.213868,Very High,17,2
South Bermondsey Ward,10.139017,Very High,17,2
Herne Hill & Loughborough Junction Ward,10.0938,Very High,17,2
Streatham St. Leonard's Ward,10.035898,Very High,17,2
North Bermondsey Ward,10.005839,Very High,17,2
Hoxton West Ward,9.9096155,Very High,17,2
Upper Edmonton Ward,9.891976,Very High,17,2
Harringay Ward,9.81794,Very High,17,2
West Thornton Ward,9.812864,Very High,17,2
St. Paul's Cray Ward,9.777869,Very High,17,2
Enfield Lock Ward,9.766155,Very High,17,2
Greenwich Peninsula Ward,9.742501,Very High,17,2
Brompton & Hans Town Ward,9.66187,Very High,17,2
West Finchley Ward,9.596164,Very High,17,2
Sydenham Ward,9.53136,Very High,17,2
Willesden Green Ward,9.525081,Very High,17,2
Mill Hill Ward,9.48954,Very High,17,2
Hither Green Ward,9.476321,Very High,17,2
Forest Hill Ward,9.464438,Very High,17,2
Victoria Ward,9.394211,Very High,17,2
Noel Park Ward,9.354958,Very High,17,2
Hackney Central Ward,9.354662,Very High,17,2
Knightsbridge & Belgravia Ward,9.349145,Very High,17,2
Friern Barnet Ward,9.275571,Very High,17,2
Waddon Ward,9.260605,Very High,17,2
Hackney Wick Ward,9.220315,Very High,17,2
Uxbridge Ward,9.211237,Very High,17,2
Camberwell Green Ward,9.19065,Very High,17,2
Haggerston Ward,9.088467,Very High,17,2
Hackney Downs Ward,9.086727,Very High,17,2
Chaucer Ward,9.062145,Very High,17,2
Tollington Ward,9.059199,Very High,17,2
Stratford Ward,9.056071,Very High,17,2
Tooting Broadway Ward,9.01627,Very High,17,2
Waterloo & South Bank Ward,9.001683,Very High,17,2
Thamesfield Ward,8.994843,Very High,17,2
St. Giles Ward,8.978635,Very High,17,2
Crouch End Ward,8.973444,Very High,17,2
Highgate Ward (E05013592),8.954827,Very High,17,2
Homerton Ward,8.940039,Very High,17,2
Bruce Castle Ward,8.841078,Very High,17,2
Highbury Ward,8.81843,Very High,17,2
Brixton Windrush Ward,8.74925,Very High,17,2
Cricklewood & Mapesbury Ward,8.674516,Very High,17,2
West Hendon Ward,8.655683,Very High,17,2
Mildmay Ward,8.652152,Very High,17,2
East Acton Ward,8.613585,Very High,17,2
East Greenwich Ward,8.589442,Very High,17,2
Hanger Hill Ward,8.573848,Very High,17,2
Old Kent Road Ward,8.478833,Very High,17,2
Ladywell Ward,8.455007,Very High,17,2
Heaton Ward,8.427908,Very High,17,2
Stoke Newington Ward,8.423578,Very High,17,2
Bow West Ward,8.416466,Very High,17,2
Courtfield Ward,8.406066,Very High,17,2
Heathrow Villages Ward,8.380816,Very High,17,2
Gooshays Ward,8.375918,Very High,17,2
West Putney Ward,8.366914,Very High,17,2
Jubilee Ward,8.347853,Very High,17,2
Battersea Park Ward,8.327909,Very High,17,2
Camden Town Ward,8.316193,Very High,17,2
Purley & Woodcote Ward,8.298409,Very High,17,2
Plumstead & Glyndon Ward,8.2962055,Very High,17,2
Perry Vale Ward,8.294988,Very High,17,2
South Acton Ward,8.286597,Very High,17,2
Springfield Ward,8.285067,Very High,17,2
Tottenham Central Ward,8.2804785,Very High,17,2
Brondesbury Park Ward,8.254246,Very High,17,2
West Green Ward,8.211421,Very High,17,2
Barnet Vale Ward,8.186463,Very High,17,2
Ealing Common Ward,8.180959,Very High,17,2
Nunhead & Queen's Road Ward,8.177657,Very High,17,2
Kilburn Ward (E05013665),8.1677,Very High,17,2
Surrey Docks Ward,8.165727,Very High,17,2
Regent's Park Ward (E05013668),8.14441,Very High,17,2
Roehampton Ward,8.1336565,Very High,17,2
Cricklewood Ward,8.121192,Very High,17,2
Haselbury Ward,8.108668,Very High,17,2
Ponders End Ward,8.103056,Very High,17,2
Crystal Palace & Upper Norwood Ward,8.088702,Very High,17,2
Evelyn Ward,8.086779,Very High,17,2
South Richmond Ward,8.074214,Very High,17,2
St. Katharine's & Wapping Ward,8.046825,Very High,17,2
South Tottenham Ward,8.01117,Very High,17,2
Garden Suburb Ward,7.8866606,Very High,17,2
Regent's Park Ward (E05013805),7.8639646,Very High,17,2
Stockwell West & Larkhall Ward,7.857254,Very High,17,2
Blackheath Westcombe Ward,7.8511796,Very High,17,2
Whitewebbs Ward,7.8443985,Very High,17,2
Chiswick Homefields Ward,7.838812,High,9,2
South Croydon Ward,7.838432,High,9,2
Golders Green Ward,7.8363743,High,9,2
Custom House Ward,7.828047,High,9,2
Chiswick Gunnersbury Ward,7.809881,High,9,2
Belsize Ward,7.7812643,High,9,2
Hoe Street Ward,7.7779465,High,9,2
Clissold Ward,7.772055,High,9,2
West Hampstead Ward,7.7640514,High,9,2
Brixton Rush Common Ward,7.739854,High,9,2
Faraday Ward,7.7138524,High,9,2
Canonbury Ward,7.704101,High,9,2
Colville Ward,7.7004204,High,9,2
Canary Wharf Ward,7.6950617,High,9,2
South Norwood Ward,7.6906548,High,9,2
Roundwood Ward,7.6760283,High,9,2
Downham Ward,7.6728396,High,9,2
Central Greenford Ward,7.672578,High,9,2
Rotherhithe Ward,7.6519403,High,9,2
Hillrise Ward,7.637887,High,9,2
St. Mary's & St. James' Ward,7.6206627,High,9,2
Forest Gate South Ward,7.596601,High,9,2
Wood End Ward,7.594928,High,9,2
Goose Green Ward,7.5575995,High,9,2
Woodhouse Ward,7.5470276,High,9,2
Whalebone Ward,7.5163717,High,9,2
Valley Ward,7.4878383,High,9,2
Carterhatch Ward,7.4800277,High,9,2
Blackheath Ward,7.4751844,High,9,2
Colham & Cowley Ward,7.475176,High,9,2
Bullsmoor Ward,7.4717646,High,9,2
Mortlake & Barnes Common Ward,7.4431267,High,9,2
Lavender Ward,7.41036,High,9,2
East Barnet Ward,7.399084,High,9,2
St. Mary's Ward,7.3843145,High,9,2
White Hart Lane Ward,7.3810835,High,9,2
Beckenham Town & Copers Cope Ward,7.3788276,High,9,2
Blackwall & Cubitt Town Ward,7.366258,High,9,2
Abbey Road Ward,7.354269,High,9,2
Lower Edmonton Ward,7.345638,High,9,2
Brixton North Ward,7.34495,High,9,2
Queensbury Ward,7.324117,High,9,2
Plaistow West & Canning Town East Ward,7.2987266,High,9,2
Welsh Harp Ward,7.287289,High,9,2
Catford South Ward,7.2555523,High,9,2
Knight's Hill Ward,7.2528915,High,9,2
Thornton Heath Ward,7.24977,High,9,2
Crystal Palace & Anerley Ward,7.248864,High,9,2
Kennington Ward,7.242627,High,9,2
Laycock Ward,7.2339487,High,9,2
Selhurst Ward,7.208543,High,9,2
Stratford Olympic Park Ward,7.185298,High,9,2
Tottenham Hale Ward,7.184397,High,9,2
Primrose Hill Ward,7.1652246,High,9,2
Hayes Town Ward,7.1637197,High,9,2
Fortune Green Ward,7.1536355,High,9,2
East Putney Ward,7.139966,High,9,2
De Beauvoir Ward,7.083369,High,9,2
South Hampstead Ward,7.0579305,High,9,2
Streatham Hill West & Thornton Ward,7.0534596,High,9,2
East Sheen Ward,7.0402136,High,9,2
Osterley & Spring Grove Ward,7.0296764,High,9,2
Maida Vale Ward,7.014657,High,9,2
Arsenal Ward,7.0092874,High,9,2
Bromley Town Ward,6.9893975,High,9,2
Greenwich Park Ward,6.968125,High,9,2
Kew Ward,6.9556956,High,9,2
Stroud Green Ward,6.943274,High,9,2
Valentines Ward,6.928905,High,9,2
St. Peter's & Canalside Ward,6.924389,High,9,2
Northolt Mandeville Ward,6.9233427,High,9,2
Hornsey Ward,6.9082417,High,9,2
Southgate Ward,6.89676,High,9,2
Lea Bridge Ward (E05013895),6.893105,High,9,2
Clock House Ward,6.870726,High,9,2
Brunswick Park Ward,6.8676805,High,9,2
Hanworth Village Ward,6.865764,High,9,2
Oval Ward,6.8456388,High,9,2
Norwood Green Ward,6.8426404,High,9,2
Bromley South Ward,6.832012,High,9,2
Chislehurst Ward,6.8315988,High,9,2
Grove Park Ward,6.8123035,High,9,2
Pinkwell Ward,6.8087397,High,9,2
Telegraph Hill Ward,6.78666,High,9,2
Earl's Court Ward,6.7830763,High,9,2
Eastbury Ward,6.7754145,High,9,2
Caledonian Ward,6.761675,High,9,2
Gospel Oak Ward,6.759058,High,9,2
Crofton Park Ward,6.752798,High,9,2
Goodmayes Ward,6.7505317,High,9,2
Palmers Green Ward,6.725958,High,9,2
Kenton Ward,6.7200775,High,9,2
Town Ward,6.7185626,High,9,2
Ealing Broadway Ward,6.701317,High,9,2
Ilford Town Ward,6.6994023,High,9,2
Belmore Ward,6.695967,High,9,2
Leyton Ward,6.686946,High,9,2
Wandsworth Common Ward,6.685845,High,9,2
Kentish Town South Ward,6.6828103,High,9,2
Goresbrook Ward,6.67725,High,9,2
Totteridge & Woodside Ward,6.6746144,High,9,2
Southbury Ward,6.647449,High,9,2
King's Cross Ward,6.641136,High,9,2
Shaftesbury & Queenstown Ward,6.6407876,High,9,2
Furzedown Ward,6.6298985,High,9,2
Dulwich Wood Ward,6.617594,High,9,2
Greenhill Ward,6.616916,High,9,2
Aldborough Ward,6.6072245,High,9,2
Little Venice Ward,6.5988126,High,9,2
Royal Hospital Ward,6.5937586,High,9,2
College Park & Old Oak Ward,6.559182,High,9,2
Harrow Road Ward,6.554737,High,9,2
Tufnell Park Ward,6.5299425,High,9,2
Southfield Ward,6.5248685,High,9,2
Bush Hill Park Ward,6.5211334,High,9,2
East Finchley Ward,6.5131,High,9,2
Wanstead Village Ward,6.5006785,High,9,2
Northolt West End Ward,6.490212,High,9,2
Haverstock Ward,6.484116,High,9,2
East Ham Ward,6.4771585,High,9,2
Greenford Broadway Ward,6.4713936,High,9,2
Forest Ward,6.465754,High,9,2
Valence Ward,6.449834,High,9,2
Belvedere Ward,6.4265966,High,9,2
St. Pancras & Somers Town Ward,6.4185495,High,9,2
Holloway Ward,6.418361,High,9,2
Westbourne Ward,6.414028,High,9,2
St. Dunstan's Ward,6.4138007,High,9,2
Village Ward (E05014070),6.411045,High,9,2
Redcliffe Ward,6.3914466,High,9,2
Yiewsley Ward,6.375148,High,9,2
Dulwich Village Ward,6.364199,High,9,2
Lee Green Ward,6.362051,High,9,2
Perivale Ward,6.3494616,High,9,2
Eltham Town & Avery Hill Ward,6.347007,High,9,2
Beckton Ward,6.3450303,High,9,2
Chadwell Ward,6.341937,High,9,2
Church Street Ward,6.336476,High,9,2
Barkingside Ward,6.3347015,High,9,2
West Hill Ward,6.3276477,High,9,2
Campden Ward,6.324464,High,9,2
Royal Victoria Ward,6.3215494,Medium,6,2
Streatham Common & Vale Ward,6.317968,Medium,6,2
Munster Ward,6.308855,Medium,6,2
Woodside Ward (E05011489),6.3079166,Medium,6,2
Shacklewell Ward,6.306736,Medium,6,2
East Ham South Ward,6.3053284,Medium,6,2
Fullwell Ward,6.2704883,Medium,6,2
Loxford Ward,6.2682,Medium,6,2
Addiscombe West Ward,6.264004,Medium,6,2
Hounslow Central Ward,6.2606993,Medium,6,2
Tooting Bec Ward,6.2495556,Medium,6,2
Pimlico North Ward,6.237957,Medium,6,2
Petts Wood & Knoll Ward,6.2172914,Medium,6,2
Parsloes Ward,6.1836715,Medium,6,2
Whetstone Ward,6.182418,Medium,6,2
Seven Sisters Ward,6.1810093,Medium,6,2
Clapham Common & Abbeville Ward,6.1665554,Medium,6,2
Hainault Ward,6.164994,Medium,6,2
Rush Green & Crowlands Ward,6.158766,Medium,6,2
Fortis Green Ward,6.1579714,Medium,6,2
Woodside Ward (E05013605),6.147253,Medium,6,2
Village Ward (E05013825),6.1377807,Medium,6,2
Kelsey & Eden Park Ward,6.127731,Medium,6,2
Leytonstone Ward,6.0981536,Medium,6,2
Southall Green Ward,6.0832815,Medium,6,2
Colindale South Ward,6.0796757,Medium,6,2
Hounslow West Ward,6.064772,Medium,6,2
Edgware Ward (E05013545),6.0590982,Medium,6,2
North Greenford Ward,6.056155,Medium,6,2
Larkswood Ward,6.0408373,Medium,6,2
Greenwich Creekside Ward,6.0380883,Medium,6,2
Maryland Ward,6.0368447,Medium,6,2
Plaistow North Ward,6.0205517,Medium,6,2
Ruislip Ward,6.004634,Medium,6,2
South Ruislip Ward,5.9998274,Medium,6,2
Woolwich Arsenal Ward,5.9957147,Medium,6,2
Walpole Ward,5.993132,Medium,6,2
Plaistow South Ward,5.9916835,Medium,6,2
West Dulwich Ward,5.9876432,Medium,6,2
West Drayton Ward,5.9825125,Medium,6,2
High Street Ward,5.9779553,Medium,6,2
Cockfosters Ward,5.962649,Medium,6,2
Golborne Ward,5.961679,Medium,6,2
Woolwich Common Ward,5.9560966,Medium,6,2
South Woodford Ward,5.95456,Medium,6,2
Bensham Manor Ward,5.944022,Medium,6,2
Barnsbury Ward,5.929742,Medium,6,2
Abbey Wood Ward,5.912233,Medium,6,2
Arnos Grove Ward,5.9073806,Medium,6,2
Canning Town North Ward,5.8963733,Medium,6,2
Stanley Ward,5.8616962,Medium,6,2
Cann Hall Ward,5.8600783,Medium,6,2
Churchfields Ward,5.857854,Medium,6,2
Yeading Ward,5.838358,Medium,6,2
Lewisham Central Ward,5.833896,Medium,6,2
Little Ilford Ward,5.829981,Medium,6,2
Abingdon Ward,5.820585,Medium,6,2
Clapham Park Ward,5.8078127,Medium,6,2
Hammersmith Broadway Ward,5.7940574,Medium,6,2
Hanwell Broadway Ward,5.7908235,Medium,6,2
Highgate Ward (E05013661),5.781908,Medium,6,2
Pitshanger Ward,5.779007,Medium,6,2
Eastcote Ward,5.7595034,Medium,6,2
Peckham Ward,5.7478957,Medium,6,2
North Hanwell Ward,5.7419853,Medium,6,2
Chadwell Heath Ward,5.7377834,Medium,6,2
Wembley Hill Ward,5.735727,Medium,6,2
North Richmond Ward,5.730606,Medium,6,2
Kingston Town Ward,5.7208858,Medium,6,2
Rainham & Wennington Ward,5.7194486,Medium,6,2
Hounslow Heath Ward,5.7132726,Medium,6,2
Bickley & Sundridge Ward,5.706519,Medium,6,2
Colliers Wood Ward,5.7059984,Medium,6,2
Syon & Brentford Lock Ward,5.699683,Medium,6,2
Bedfont Ward,5.6937494,Medium,6,2
Orpington Ward,5.6843147,Medium,6,2
Clapham East Ward,5.6695857,Medium,6,2
Shadwell Ward,5.6523237,Medium,6,2
Cranford Ward,5.637708,Medium,6,2
Roxeth Ward,5.6237454,Medium,6,2
Stanmore Ward,5.6171217,Medium,6,2
Palace & Hurlingham Ward,5.612226,Medium,6,2
Alperton Ward,5.60954,Medium,6,2
Woodberry Down Ward,5.6077223,Medium,6,2
Higham Hill Ward,5.6039214,Medium,6,2
High Barnet Ward,5.5995727,Medium,6,2
Queen's Gate Ward,5.594194,Medium,6,2
Coningham Ward,5.5938334,Medium,6,2
Heston Central Ward,5.5892553,Medium,6,2
St. Margarets & North Twickenham Ward,5.5705714,Medium,6,2
Fulham Reach Ward,5.5287347,Medium,6,2
Erith Ward,5.506471,Medium,6,2
William Morris Ward,5.4869294,Medium,6,2
Harrow Weald Ward,5.483544,Medium,6,2
Bromley North Ward,5.476637,Medium,6,2
South Balham Ward,5.4761734,Medium,6,2
Pinner Ward,5.4637337,Medium,6,2
Newington Ward,5.461253,Medium,6,2
Squirrels Heath Ward,5.4457736,Medium,6,2
Longbridge Ward,5.4416914,Medium,6,2
Shepherd's Bush Green Ward,5.4355726,Medium,6,2
Fulham Town Ward,5.4333296,Medium,6,2
Bellingham Ward,5.4313827,Medium,6,2
Ickenham & South Harefield Ward,5.4123454,Medium,6,2
West Kensington Ward,5.4072757,Medium,6,2
Vincent Square Ward,5.3909407,Medium,6,2
Queen's Park Ward,5.3795304,Medium,6,2
Cranbrook Ward,5.378951,Medium,6,2
Royal Albert Ward,5.370805,Medium,6,2
Vauxhall Ward,5.351588,Medium,6,2
Wimbledon Park Ward,5.3467407,Medium,6,2
Bromley Common & Holwood Ward,5.342891,Medium,6,2
Hermitage & Gardens Ward,5.334461,Medium,6,2
Northfield Ward,5.331069,Medium,6,2
Pembridge Ward,5.326553,Medium,6,2
Chiswick Riverside Ward,5.318405,Medium,6,2
Manor Park Ward,5.315461,Medium,6,2
Falconbrook Ward,5.3147316,Medium,6,2
Holland Ward,5.3141074,Medium,6,2
King's Park Ward,5.310118,Medium,6,2
Heston West Ward,5.292991,Medium,6,2
Clayhall Ward,5.288274,Medium,6,2
Barnes Ward,5.2646265,Medium,6,2
Stepney Green Ward,5.262532,Medium,6,2
St. Martin's Ward,5.258165,Medium,6,2
Myatt's Fields Ward,5.2485228,Medium,6,2
Wandle Ward (E05014026),5.2401986,Medium,6,2
New Southgate Ward,5.236503,Medium,6,2
West Ham Ward,5.2321544,Medium,6,2
Mayesbrook Ward,5.228006,Medium,6,2
Havering-atte-Bower Ward,5.2155333,Medium,6,2
Walham Green Ward,5.2092037,Medium,6,2
Colindale North Ward,5.2060146,Medium,6,2
Hatch Lane & Highams Park North Ward,5.201628,Medium,6,2
Chapel End Ward,5.175424,Medium,6,2
"Mottingham, Coldharbour & New Eltham Ward",5.1649513,Medium,6,2
Bridge Ward (E05011236),5.1631374,Medium,6,2
Muswell Hill Ward,5.1595683,Medium,6,2
Cazenove Ward,5.147759,Medium,6,2
Feltham West Ward,5.141333,Medium,6,2
